seller_id,seller_name,seller_zip_code_prefix,seller_city,seller_state
bb3dca718920a4d7ec3cc9ffb025108b,Jason Turner,08011,sao paulo,SP
babcc0ab201e4c60188427cae51a5b8b,Sharon Lopez,13660,porto ferreira,SP
eed78ac17f7f795a19a709745f00cd4e,Pamela Wilson,18608,botucatu,SP
a2e874074c877c5a05abae80ad6e488f,Ashley Flores,15070,sao jose do rio preto,SP
abcd2cb37d46c2c8fb1bf071c859fc5b,Amy Torres,78020,cuiaba,MT
1703bc09972dab9782e7a9194943b69f,Thomas Robinson,37165,minas gerais,MG
365e445f796710c3431557e85caa25db,Amy Johnson,04083,sao paulo,SP
0bb738e4d789e63e2267697c42d35a2d,Thomas Richardson,18130,sao roque,SP
3d290fe363c60a77498c1126fd3fb8d3,Matthew Davis,06694,itapevi,SP
325f3178fb58e2a9778334621eecdbf9,Christine Nelson,06790,taboao da serra,SP
8c16d1f32a54d92897cc437244442e1b,Samantha Thomas,89023,blumenau,SC
f5a590cf36251cf1162ea35bef76fe84,William Roberts,09720,sao bernardo do campo,SP
61f159ef6da2d441951d2c0efa719362,Emily Reed,29160,serra,ES
1e8b33f18b4f7598d87f5cbee2282cc2,Anna Thompson,02066,sao paulo,SP
59cea8e446d3834393058e7e0666b6fb,Donald Martin,87050,maringa,PR
8c5e007d7bd5693fa1386ffefbc99f6c,Timothy Diaz,13347,indaiatuba,SP
1da3aeb70d7989d1e6d9b0e887f97c23,Ronald Thomas,04265,sao paulo,SP
5b67882648febfb6e1225e6ad7164f6b,Stephanie Rodriguez,87502,umuarama,PR
53e4c6e0f4312d4d2107a8c9cddf45cd,Jason Mitchell,13920,pedreira,SP
039e6ad9dae79614493083e241147386,Samantha Sanchez,03560,sao paulo,SP
d65f31d2413268e671989503f6cf9993,Maria Baker,13160,artur nogueira,SP
cad10cc982ab6a391570c211b995c17c,Anthony Martin,18701,avare,SP
527801b552d0077ffd170872eb49683b,Patricia Jones,17400,garca,SP
be67f78487e2cecb0d55bc769709e4f5,Patricia Smith,32419,ibirite,MG
8ca1551acf9832a4cf467bbbac15851f,Susan Rogers,83607,campo largo,PR
2ea0861cc19e94cad86438c984c52da4,Kimberly Roberts,03731,sao paulo,SP
7202e2ba20579a9bd1acb29e61fe71f6,Steven Phillips,14401,franca,SP
0509040ea3fe50071181bbc359eb7738,Joshua Gomez,31710,belo horizonte,MG
20fd2d2080ed85fa67fad3fcbb2c1813,Thomas Cox,83405,colombo,PR
2039c5e51785b5dde7cf93ccb3b7be2c,Susan Harris,14790,guaira,SP
62de60d81c55c29d76a6bce418b31cef,Larry Flores,14940,ibitinga,SP
eaf6d55068dea77334e8477d3878d89e,Angela Morgan,04660,sao paulo,SP
e89c4adbe7b1d0819dbb636e16461cf1,Kevin Green,13347,indaiatuba,SP
2e2f44824ab87a0cb961f68bf4073e7f,Carol Nguyen,82315,curitiba,PR
85ecf03781da592876b7844acc1b729f,Benjamin Garcia,03658,sao paulo,SP
5c853bb56f70f4d14218944bae111d7a,Brenda Gray,06715,cotia,SP
bba74270a87732727b5a3b4fd9ac1c39,Ashley Lewis,32604,betim,MG
e8ff5a6ceb895583033fc2a0f314e3c2,Steven Rogers,89063,blumenau,SC
835f0f7810c76831d6c7d24c7a646d4d,Daniel Cook,08030,sao paulo,SP
702835e4b785b67a084280efca355756,Edward Miller,36046,juiz de fora,MG
4ea2f12dbe91deeacd2c1e74f069a6e6,Mary Lee,02334,sao paulo,SP
a066df7361163e7ddc5d7452dd17448b,Kevin Morales,14401,franca,SP
bc8c8d665ec4664d286be0d521722b19,Mary Walker,04851,sao paulo,SP
5e106d93b717c2682b9383da480364a1,Larry Anderson,85875,santa terezinha de itaipu,PR
bd4431c1a8dfa744b59e1e2a8bc99b9e,Timothy Carter,20761,rio de janeiro,RJ
bd4ff04377f974574f7f0bf9d6ce7dde,Donald Jackson,17370,santa maria da serra,SP
3076499bbc033a927bf4a8a41bcf7fd4,Anna Allen,15350,auriflama,SP
010da0602d7774602cd1b3f5fb7b709e,Karen Carter,09710,sao bernardo do campo,SP
4d6fb82c629c7a5028bfd973c07b05e0,William Cooper,31525,belo horizonte,MG
5d505d2298ad549e4e4e835562fa0c1e,Amy Adams,16200,birigui,SP
5aaa890629f83706d8d9bfecd8377c1c,Michael Wright,25720,petropolis,RJ
ad14615bdd492b01b0d97922e87cb87f,Pamela Morris,88704,tubarao,SC
7df1fc11cc5cbc518b39faa60cf5d67c,Anthony Diaz,79112,campo grande,MS
238fac594e170b59c6d228f5a4f4f1d9,Kimberly Edwards,17300,dois corregos,SP
29c322e3f09f886f8bacbe91dfbd979e,Thomas Davis,97110,santa maria,RS
134a288e7de827ec5ec62e3ec9c3a295,Kevin Nguyen,03168,sao paulo,SP
33fd411ed63a7c2f9005e3f065d9f85d,Matthew Lee,98290,condor,RS
edb58a1390adf273840030a3d6253829,Barbara Robinson,13414,piracicaba,SP
1e8c6a4c538f286aee9573239740a4b4,Andrew Roberts,13251,itatiba,SP
07de60b03d150fb3ea09eab5da5e4c8b,Anna James,14940,ibitinga,SP
f1ce5fdecd64935c28b9ff932751d0dc,Timothy Stewart,06539,santana de parnaiba,SP
ede2977fbaf3738583170735ca403f6c,Lisa Clark,80010,curitiba,PR
03bd479e1d9484cdb14104d3023f7321,Elizabeth Watson,38401,uberlandia,MG
31e60bf8d103ce47932a85f5562deb16,Melissa Walker,74590,goiania,GO
83645b1645cdee8953ee54c29ceed564,Donald Cox,85875,santa terezinha de itaipu,PR
bdae679a9b282249bc23b9b69dae9a99,Brandon Jones,72210,brasilia,DF
5cf13accae3222c70a9cac40818ae839,Daniel Turner,38700,patos de minas,MG
a247197e2e9c19a6a53a6888cb8b660f,Ruth Morgan,15056,sao jose do rio preto,SP
249f0e9905a6e06ad6c6bea7547ab9f6,Lisa Lopez,20950,rio de janeiro,RJ
96804ea39d96eb908e7c3afdb671bb9e,Mark Reyes,38950,ibia,MG
cd233f8bfa30ebfd651f47ee7d054951,Matthew Williams,16208,birigui,SP
3986c0b54f6b748b75e7bd4e092aa3e5,Eric Scott,80250,curitiba,PR
5563732abe64c3036cb97ad924128dd1,Christopher Harris,07192,guarulhos,SP
51f108f62cb87d61918159902c8f8583,Linda Collins,85801,cascavel,PR
134b867a0f7f8bbe6abf10f91874891e,Ashley Parker,13272,valinhos,SP
57c764b4a836300be881e2ff86e449f9,Elizabeth Nelson,14021,ribeirao preto,SP
2fa13c8bd5705d279f7ed5cc9ec61c68,Anthony Watson,04679,sao paulo,SP
e627629ba868740e287800f1a9be81c2,Ruth Ruiz,01421,sao paulo,SP
c72de06d72748d1a0dfb2125be43ba63,John Taylor,46430,guanambi,BA
8d79c8a04e42d722a75097ce5cbcf2ef,Michael Lewis,61658,caucaia,CE
8060d731897e33b5c5ae575ce1e209e1,Justin Wilson,89052,blumenau,SP
4c4d546adf3c3868fe19c9ec6e9ffda9,Gary Rivera,87013,maringa,PR
5a9c0859cb00fd8aa4db443837f0a700,Kathleen Morales,89650,treze tilias,SC
cecd97bc34ed8330bd4cd15713eda670,George Taylor,89819,cordilheira alta,SC
9c3a1c416c765687bc79a04113269929,Cynthia Lewis,35547,carmo da mata,MG
8ae520247981aa06bc94abddf5f46d34,Nancy Collins,88370,navegantes,SC
ac3508719a1d8f5b7614b798f70af136,Maria Lewis,92030,canoas,RS
15cd6eefe58588619aaed41dfa6621b1,John Cook,35400,ouro preto,MG
4a3ca9315b744ce9f8e9374361493884,Lisa Rodriguez,14940,ibitinga,SP
478bfe564db21eeb44386606aa30b650,Emily Smith,33600,pedro leopoldo,MG
6d988d6174a2c27441597174f8905515,George Ruiz,87070,maringa,PR
ed49da7cadefc454d6a67de249eab240,Michael Clark,05571,sao paulo,SP
6f892e20a171e98efe17fdb971ff319b,Justin Morris,08270,sao paulo,SP
4bfc7a4a1cf8d4d2121c27422d9e50b5,Ronald Rivera,03111,sao paulo,SP
acadd4d36859671cb635527c6c977533,Linda Flores,14270,santa rosa de viterbo,SP
034b9387752bfa309f350a70cd45ffa3,Gary Hill,89036,blumenau,SC
a1ed30492b3b798bc121845bc4aa7366,Michelle Gutierrez,04708,sao paulo,SP
abbf6046bbdf1028606a5bc7f00c99e7,Richard Gonzalez,89820,xanxere,SC
901b460cdce0c64e471230d7f2f9f3a3,Michelle Rogers,90620,porto alegre,RS
81ed90f07c0bacb7594940ba2ef676aa,Scott Hill,35500,divinopolis,MG
11eac105f3f90a9b87b19c89d91e24f3,Mark Wood,07411,sao paulo,SP
0725b8c0f3f906e58f70cbe76b7c748c,Matthew Adams,07023,guarulhos,SP
d1a5cc844736958c11b8efab9a2b4c87,Charles Nelson,80310,curitiba,PR
f35becee938e982bd615edf8ef12bcfb,Nancy Reyes,19160,alvares machado,SP
634964b17796e64304cadf1ad3050fb7,Samantha Martin,21840,rio de janeiro,RJ
6624bc09786f0e41ae48dfc5eeb1a9e2,Anna Ramirez,30390,belo horizonte,MG
54219883e72aad869adfb2a54b7bfa0f,Ryan Davis,18060,sorocaba,SP
5795aebfe331fbcd02a2c4b679fb7952,Ruth Jackson,88132,palhoca,SC
6e2d3e2dc84fb30f6078f39dd3bddd6f,Stephen Morgan,83408,colombo,PR
3078096983cf766a32a06257648502d1,Gary Edwards,13720,scao jose do rio pardo,SP
014d9a685fd57276679edd00e07089e5,Stephanie Campbell,87015,maringa,PR
656591be56071d4c9ef4e5fee78a578a,Brenda James,09180,santo andre,SP
26562f211dd1364af2a8596dc945e8ae,Jennifer Mitchell,09785,sao bernardo do campo,SP
bccf933e006e9b94a6184af782963e77,Donna Baker,19806,assis,SP
12c2ed9cded6138cf0c75f525f565fc7,Timothy Scott,11709,praia grande,SP
961dff0a659b4561334372337dd897d9,Benjamin Miller,21510,rio de janeiro,RJ
b33e7c55446eabf8fe1a42d037ac7d6d,Larry Thomas,14850,pradopolis,SP
2235cf78d3e2073a88146a9cb60f0dd0,Dorothy Bennett,04547,sao paulo,SP
218d46b86c1881d022bce9c68a7d4b15,Ronald Davis,14070,ribeirao preto,SP
08d1c9478fb0d7d7fcac9c0da4e82fc7,Angela Thompson,31110,belo horizonte,MG
dfc475d54e1b6dbeeb7d7d9bdaa63827,Jacob Kelly,81460,curitiba,PR
813348c996469b40f2e028d5429d3495,Kenneth Ruiz,13206,jundiai,SP
c394e193cda3b4225ff2094d32184849,Deborah Peterson,04104,sao paulo,SP
2745f798279e0ed033addcc1474776d7,Joshua Diaz,03106,sao paulo,SP
6b803197e03abd5056b4313306b4f29d,Michael Morris,01123,sao paulo,SP
bafc5aa11e413978be29040f51342e70,Donna Murphy,30130,belo horizonte,MG
44717f64ec2a457979cf83c429077666,Linda Wright,98780,santa rosa,RS
b7cc6c5e001441ae8cdd5c69a480cbe4,Robert Lopez,89520,curitibanos,SC
af7cdac9d9897cddead9c6b08976c642,Ashley Hall,18500,laranjal paulista,SP
b3e2faf2c1004d674f16a3aa3197f0e1,Katherine Thomas,14093,ribeirao preto,SP
670a9dda115b5a88b18cfadee8de2332,Karen Lewis,14096,ribeirao preto,SP
3b15288545f8928d3e65a8f949a28291,Andrew Howard,14940,ibitinga,SP
3e35a8bb43569389d3cebef0ce820f69,Jason Peterson,03124,sao paulo,SP
81783131d2a97c8d44d406a4be81b5d9,Maria Jackson,18015,sorocaba,SP
29e6e05b65f93bc224c644319dc52ecf,Susan Thompson,36010,juiz de fora,MG
cce6ab8d1682639fe45ab70234f1665f,James Ortiz,81020,curitiba,SP
e1643dff33666ca629e3644c02738179,Jonathan Hill,03182,sao paulo,SP
76623fde66e6b63b59440fd34160512d,Michael Carter,07124,guarulhos,SP
5275ca25d0358ca73864e0ae41be1320,Ruth Lopez,07024,guarulhos,SP
eb4df17aed01d918c65f0f8d650900c0,Amy Ward,13140,paulinia,SP
10089e9f2fd0c668a8fd4e52e1698888,Anna King,15061,sao jose do rio preto,SP
c398bc00a606d33758afd91f4e64fd15,Nicholas Phillips,21740,rio de janeiro,RJ
2f09f7d37a97956d11cc1a7cadd5262b,Anthony Ramos,14090,ribeirao preto,SP
e58a5b390e28abc0b216cfb0e07d27d7,Shirley Stewart,22640,rio de janeiro,RJ
f41ce2e25237f9092cd8e6e7516c7a2f,Maria Hernandez,07013,guarulhos,SP
8e6cc767478edae941d9bd9eb778d77a,Lisa Gutierrez,38442,araguari,MG
028872bfa080090a9d0abd4f1af168f8,Charles Harris,33940,ribeirao das neves,MG
1710c3aaa9c6b44ec3883ee0fe300e21,David Flores,09551,sao caetano do sul,SP
52d76513f0c4d97f3b99570e2c94ee31,Brandon Murphy,93348,novo hamburgo,RS
dace965ca58120f92f8d742a9fa1864b,Andrew Gray,14015,sao paulo,SP
f5b44895715ddfe3087dc414f30268f3,Brian Turner,18017,sorocaba,SP
c8467937e403e76a8ee9f0ab13f6f5ef,Matthew Peterson,37704,pocos de caldas,MG
56f413900b5166ab4d730e9ac0b12cb0,Susan Rodriguez,18076,sorocaba,SP
3f8034bfc6b8b4135534975d49f04c63,Carol Edwards,81560,curitiba,PR
4992e76a42cb3aad7a7047e0d3d7e729,Steven Hill,03334,sao paulo,SP
265fdc289dffa9f1ad801c74f7d0de47,Patricia Mitchell,15155,jaci,SP
0afccdb8a34ee5c79f7c06faf2b4d56e,Robert Chavez,38400,uberlandia,MG
02dcd3e8e25bee036e32512bcf175493,Sharon Cook,32310,contagem,MG
c9e5ad1f6647f5dbd1172adf6ae3cada,Joshua Anderson,90240,porto alegre,RS
02a2272692e13558373c66db98f05e2e,Gary Smith,20040,rio de janeiro,RJ
f783a638e9c6af4a7d0dbfde811e7a81,Karen Gray,03063,sao paulo,SP
0b18d63d0cd1d723567903fd34a07df2,Sharon Allen,05141,sp,SP
3ef37b7ca6dd2b80bd8af81a62504996,Joshua Jackson,01452,sao paulo,SP
dd4d95ba2d15c071e6c695e2ef6ce169,Kathleen Clark,29315,cachoeiro de itapemirim,ES
7bb8fac2913a6064ec412e583c6d8b4d,Elizabeth Martin,17017,bauru,SP
86649b1632b1c0e6c0bcb2c90a8b75d8,Dorothy Williams,85884,medianeira,PR
8dd386be0767c330276ea6a3f96532d3,Sandra Clark,88490,paulo lopes,SC
deaadd805612bf94faaa9fa702516e11,David Gutierrez,05756,sao paulo,SP
5e063e85d44b0f5c3e6ec3131103a57e,Margaret Walker,05302,sao paulo,SP
6e4f5ff6b086632ba8dcb558fb10249e,Angela Parker,95270,flores da cunha,RS
117cfc326c6d50da67ca858ff5c0c852,Michelle Turner,25530,sao joao de meriti,RJ
d25aa0aaacb370e912f8cf6efeba38b3,Maria Davis,89108,massaranduba,SC
c0e6839516f5398edc34adf5f1d53d1a,Jason Walker,11430,guaruja,SP
119c7f1a00ef43fad0e57604e76a747c,Jacob Morales,02614,sao paulo,SP
2953ce3a88f5e3c3b696d77fc9e4c8eb,Larry Martin,04270,sao paulo,SP
bbf9ad41dca6603e614efcdad7aab8c4,Katherine Taylor,60348,fortaleza,CE
d7b2377bae6ace1b11fc69a11900ac36,Benjamin White,02415,sao paulo,SP
57fe6232e67823593374a2281d7a8af8,Linda Kelly,13360,capivari,SP
4da0e408c99d2fdc2126dc9fce518060,Susan Martin,86300,cornelio procopio,PR
8b28d096634035667e8263d57ba3368c,Anthony Bennett,12243,sao jose dos campos,SP
82cb9f452fe8334df74b22d37824b431,Betty Gutierrez,95013,caxias do sul,RS
9bc484c87d79cd4874e05ca182658045,Donald Cruz,02422,sao paulo,SP
c6218512d16fcac0af02fe92691cf274,Michael Thompson,32315,contagem,MG
d17f467e4bf608a510c20d82f4ba3b6b,Ronald Hall,95098,caxias do sul,RS
4371b634e0efc0e22b09b52907d9d469,Margaret King,02028,sao paulo,SP
1b45169b635ef59425637e9a33eb5fb3,Larry Bailey,87050,maringa,PR
bd23da7354813347129d751591d1a6e2,Emily Murphy,03971,sao paulo,SP
412a4720f3e9431b4afa1476a1acddbe,Jason Taylor,13060,campinas,SP
7238a95bb63ef7e498389fb863b834a1,Amy Thomas,13487,limeira,SP
26785a546900236d66f2e4197c211158,Shirley Edwards,08430,sao paulo,SP
b7ed9fb14c8eadb37adb9c45d67ab0fb,Nicholas Ramirez,12331,jacarei,SP
a0d7fbb07bb5ebc3b05980e750db56f3,Barbara Stewart,08500,ferraz de vasconcelos,SP
10264f60a8f0a4d2f30810f5c661c673,Michael Cruz,13090,campinas,SP
35857757f553273b1056c1cabdace7fb,Jonathan Gutierrez,14020,ribeirao preto,SP
538caafddff204241cecbf3a02e6b3cf,Margaret Baker,04516,sao paulo,SP
913fd0ebba70bb919f7254a02239173c,Melissa Adams,89065,blumenau,SC
b2eecf5ea250510da76590ca79d60e5d,Jeffrey Gray,03318,sao paulo,SP
1c742ac33582852aaf3bcfbf5893abcf,Cynthia Chavez,30668,belo horizonte,MG
8f2ce03f928b567e3d56181ae20ae952,Christine Jones,05141,pirituba,SP
4d9fea3499bdc22aa4da4e339365f215,Robert Peterson,04209,sao paulo,SP
d4e12e7884759a14fa0f5f896c791cae,Gary Perez,02242,sao paulo,SP
e24fc9fcd865784fb25705606fe3dfe7,Amanda Jones,12913,braganca paulista,SP
5882f40daf39bc2a465e0cb453ddc222,Margaret Ramos,05616,sao paulo,SP
26e2c91ef821e1ff8985f408788fe35b,George Morris,14940,ibitinga,SP
53336f97ddbe53e2a617d07b17447b95,William Adams,03461,sao paulo,SP
fec8cd45395b3cb0c2b173d7739706a1,Jeffrey Torres,12270,jambeiro,SP
e116c7455dd26a4d8c3e92532583905f,Brian Jones,01140,sao paulo,SP
900ba814c251a692506d7834c1218441,Pamela Lewis,13328,salto,SP
afe0067131b73e40875c9b6c10bd2e21,Deborah Thompson,35590,lagoa da prata,MG
542917da124346b47ea1ac79a93ce454,Nancy Garcia,82560,curitiba,PR
35b96509602ec4b7da831b5cd73ff2c2,Benjamin Mitchell,93040,sao leopoldo,RS
4a23adac87cf538689fa600d976f78b2,Elizabeth Ward,04537,sao paulo,SP
85cc55e048b6bcc90c75afe7f0e72f72,Pamela Mendoza,27345,barra mansa,RJ
2009a095de2a2a41626f6c6d7722678d,Matthew Parker,15025,sao jose do rio preto,SP
3a52d63a8f9daf5a28f3626d7eb9bd28,Jacob Ortiz,71900,aguas claras df,SP
e9b6c33b71b67737693b4cfa68341c8d,Sharon Bailey,03009,sao paulo,SP
c458e2045a8aa8964f8879af03fdcce6,Katherine Morgan,09572,sao caetano do sul,SP
6601ee6383e7f452be71929f8de48bbb,Maria Reed,14027,ribeirao pretp,SP
5a4236931428800e9d9cc04af0987118,James Morales,02916,sao paulo,SP
258447aad3f7b01e2643c89f64dc5647,Maria Parker,87210,cianorte,PR
8a32e327fe2c1b3511609d81aaf9f042,Joshua Murphy,02443,sao paulo,SP
0f519b0d2e5eb2227c93dd25038bfc01,Cynthia White,14940,ibitinga,SP
d7d517afce974cd491b8d52bb5b5b1fc,Elizabeth Adams,03508,sao paulo,SP
ec5c1d94df153d473b37f880977ae58e,Jonathan Green,21320,rio de janeiro,SP
31561f325664a8a7aba4c8d0c3a9b3db,Christine Sanchez,03287,sao paulo,SP
70c4eedec9cb4a85cda2f3f9673557b4,Karen Bailey,01208,sao paulo,SP
4fb41dff7c50136976d1a5cf004a42e2,Elizabeth Morgan,44002,feira de santana,BA
d23019c84ffae2d5ef2270367b8605fc,Deborah Morales,86073,londrina,PR
ad8ada0ffa993cb1197d102d9ab21a3e,Larry Ward,38445,araguari,MG
ce20a2ec1514c25e16f2b5b39bc818f0,George Campbell,05186,sao paulo,SP
0f94588695d71662beec8d883ffacf09,Cynthia Moore,88037,florianopolis,SC
3a79f35a2344ede41af21267f61d5ec6,Deborah Kim,13040,campinas,SP
b586cd24c010a13916af621b0325fbba,Brenda Garcia,89164,rio do sul,SC
2075d8cd4dd63ff12df0749a5866bb06,Jacob Taylor,80010,curitiba,PR
0d83f8e03188682112cc0d93523705cc,Kenneth King,91150,porto alegre,RS
85044848b1b767db2a4a58526adef4b4,Nancy Wilson,06018,osasco,SP
c3251e13f1bbda6c74e37c160f991e19,Kevin Thompson,13660,porto ferreira,SP
4a1f694197d05fe70026b016a7316b41,Robert Ortiz,13920,pedreira,SP
6ebf4eceee4dd9847201c82e77ef8123,Cynthia Green,23587,rio de janeiro,RJ
0873d9f8f36123f8d910f4760e788cfb,Kimberly Morris,06465,barueri,SP
a44fb5a447105f8469bdf16bf9159f25,Jonathan Morris,91920,porto alegre,RS
dcf3755cefcdc158ad0b7bdde51e871b,Emily White,96503,cachoeira do sul,RS
4869f7a5dfa277a7dca6462dcf3b52b2,Nicholas Rogers,14840,guariba,SP
6bb66d9870c2e01c05655c7ed0e7ee13,Jeffrey Ramirez,04101,sao paulo,SP
1c5e4e49b9079480255b49d50aac1aa9,Benjamin Chavez,11030,santos,SP
6a3139c7bf09ece22a4713d956acbe5e,Kathleen James,13790,sao sebastiao da grama/sp,SP
37515688008a7a40ac93e3b2e4ab203f,Jonathan Rivera,17900,dracena,SP
8fec2e460530482132c436cfb5439925,Robert Stewart,18500,laranjal paulista,SP
1746c1ae87ac63d530c7c943d0ac42e2,Mark Collins,06501,santana de parnaiba,SP
afac9f6b0c4e5f0a7ee87e922cd0f873,Sandra Martinez,17047,bauru,SP
3be5841cdcc46de4ed3f9116f104b2c5,Jason Hill,06473,barueri,SP
0249d282d911d23cb8b869ab49c99f53,Margaret Anderson,05676,sao paulo,SP
23ca5f678e0b3ea6c630b30fa8bf51ea,Karen Reyes,02839,sao paulo,SP
5eeb9c756d9780b96283e5a2ac6da334,Nicole Johnson,14010,ribeirao preto,SP
25be943a321c8938947bdaabca979a90,Jeffrey Hernandez,09725,sao bernardo do campo,SP
818d28f936e791926d33bcb6ee94ef79,Anna Johnson,04141,sao paulo,SP
bfd938b22bc99bce1ae60dc602889f52,Dorothy Ortiz,22775,rio de janeiro,RJ
c12b92bf1c350f3e6bf88d3596219c86,Brian Mitchell,17400,garca,SP
97e995629983723d11830a829bc2b246,James Richardson,12604,lorena,SP
ffa6adafb71b807dc13159e26431354c,Elizabeth Perez,86030,londrina,PR
080102cd0a76b09e0dcf55fcacc60e05,Ronald Cox,31140,belo horizonte,MG
5a6a02f419701fc8c605af71d4fc57a4,Kenneth Wood,13465,americana,SP
94b9108d4b637ba65bb4f1e53cfcf8d8,John Diaz,07221,guarulhos,SP
0fe2d9733ed841eb064503920015a8c0,Kenneth Rivera,19906,ourinhos,SP
154bdf805377afea75a3bd158e9eab10,Ryan Clark,14940,ibitinga,SP
b2ac621f0d0322434d04a12b078b9369,David Kim,80220,curitiba,PR
9c54608f0996c32ae4743089d915f845,Benjamin Murphy,87900,loanda,PR
17306570e772e7718c92a562d33f5f1d,Pamela Richardson,17250,bariri,SP
244c2f1bff6afe1f2eaf9bfe9b2aed38,Stephen Mendoza,08832,mogi das cruzes,SP
71039d19d4303bf9054d69e9a9236699,John Chavez,03018,sao paulo,SP
54065e9aef7e9e9c2dc23b7594db021a,Donald Kelly,20040,rio de janeiro,RJ
7ad41305e96a6cab8294cd65891e9a86,Joshua Phillips,28810,rio bonito,SP
25e47381a6c510ddeb36084e33b89f0c,Deborah Allen,11720,praia grande,SP
4d6d651bd7684af3fffabd5f08d12e5a,Deborah Wilson,17209,jau,SP
24a6daf925d9d591870a66660416de31,Patricia Baker,14078,robeirao preto,SP
f0563bacf40c311f1c4d3d6b67b8a7a7,Paul Young,88704,tubarao,SC
b76dba6c951ab00dc4edf0a1aa88037e,Nancy Peterson,03237,sao paulo,SP
1bc2e21de46adfea6b98cc96b00f3b40,Sandra Ruiz,89228,joinville,SC
b1204cfda1d4948679db3cfc0d3cb95c,Kimberly Reyes,07170,guarulhos,SP
b4ffb71f0cb1b1c3d63fad021ecf93e1,Amanda Allen,03880,sao paulo,SP
165b1235e9e9942cb5fae67103576fb0,Brenda Clark,14020,ribeirao preto,SP
8eb88b0acb3f90a717ad659221471fa7,James Mitchell,89504,cacador,SC
9599519be538b98748162a2b48248960,Jennifer Watson,05008,sao paulo,SP
0417b067eeab773d2f7061a726dc477f,Pamela Martin,89288,sao bento do sul,SC
c26ba52cf8d2f34915f2f6b7ffa0a3f3,Andrew Walker,21510,rio de janeiro,RJ
e5cbe890e679490127e9a390b46bbd20,Ruth Garcia,01041,sao paulo,SP
974cf2cb8f4b7add98709c30df02fe10,Angela Murphy,14802,araraquara,SP
3c487ae8f8d7542beff5788e2e0aea83,Timothy Wood,72460,gama,DF
4a3ccda38b2129705f3fb522db62ca31,Donna Adams,17504,marilia,SP
876182d1918783bbe15233febfbd4926,James Jones,04208,sao paulo,SP
33576ec5412fb5905d876f12f33bfde6,Kevin King,80040,curitiba,PR
5b85809efd0d0e4dea1a9544e1280ed9,Karen Brown,19020,presidente prudente,SP
5566627eab3fe93fd6ee08798226101a,John Bennett,83005,sao jose dos pinhais,PR
e504a4e2efaa45cbff7e268a2c58c956,Kathleen Moore,13520,sao pedro,SP
056b4ada5bbc2c50cc7842547dda6b51,Melissa Robinson,26379,queimados,RJ
1e483cc5c76fef08d3ca05f9a8af7d01,Kathleen Cook,02929,sao paulo,SP
9b1050e85becf3ae99c1cf4934c9bc5d,Joseph Mitchell,39400,montes claros,MG
b248792ac0b60ec3f93d80af1b4fae47,Anna Cooper,09560,sao caetano do sul,SP
34056b8b55c1775a22af2331670a799c,Nicole Nguyen,16304,penapolis,SP
21d59342ba150175ca2aa4f8faddeca6,Angela Smith,08593,itaquaquecetuba,SP
23c38debaffe4a25a30fdbd9b586a13f,William Walker,18110,votorantim,SP
d9c349beabc06aa6ff1c6d68b5e9e22e,Carol Cooper,03586,sao paulo,SP
49f8d2ea7b718d0ce587d34207caf2b4,Dorothy Green,09830,sao bernardo do campo,SP
bd1d49a326abfa9b1036772e40445430,Kathleen Anderson,17017,bauru,SP
6861de0f40cacb0602e473c51639f980,John Cruz,80420,curitiba,PR
c9c7905cffc4ef9ff9f113554423e671,Daniel Hall,06871,itapecerica da serra,SP
aa17b35ce4de7b565be3249ba838944f,Matthew Roberts,13214,jundiai,SP
0887a9f087bcd5d9f6642b52f897fc6c,Thomas Jones,11990,cananeia,SP
abc015ebac1d283a323ca9db35ede4b9,Susan Howard,14055,ribeirao preto,SP
00720abe85ba0859807595bbf045a33b,Linda Jones,07070,guarulhos,SP
75d34ebb1bd0bd7dde40dd507b8169c3,Ruth Reed,41820,salvador,BA
e5e33c0d8e7e002f398f5dc4cbbb338f,David Stewart,17032,bauru,SP
8f54d64f28a993550aa7943f12572959,Thomas Cooper,35160,ipatinga,MG
91f5779a8731baca4809fdeade81803f,Charles Moore,27321,barra mansa,RJ
13074f016982ff2bd6c58ced8682f000,Michael Howard,95705,bento goncalves,RS
bec568278124768c474ee90971ca94d1,Jonathan Scott,03553,sao paulo,SP
534a01cc6df1e034e05c32028a291fa2,Jacob Lee,13214,jundiai,SP
cd3d09fbe6e3e9ff0c0ac0c300e93ae7,Edward White,13380,nova odessa,SP
57e632711dec9ec14ca7546769483e7e,Brenda Morales,88372,navegantes,SC
cb3dd9ce66268c7a3ca7241ac70ab58c,Steven Baker,03028,sao paulo,SP
094ced053e257ae8cae57205592d6712,Shirley Morris,14095,ribeirao preto,SP
9906e7aa42a3c067b7c9a564d01c4320,Anthony Anderson,87065,maringa,PR
1f1bb1f0859883505541bdd6606193e5,Edward Anderson,02124,sao paulo,SP
4200ddf1967c5e41e48db62bc6d4b5ac,Maria Gutierrez,09710,sao bernardo do campo,SP
ed9eef5be0992d413d251fadba1a410d,Steven Taylor,13845,mogi guacu,SP
139157dd4daa45c25b0807ffff348363,Dorothy Flores,03064,sao paulo,SP
c1849d4d32d7a6cecd5aa471809d3135,James Williams,09070,santo andre,SP
64b87978a11c1ea7501a89eabe8c2c1a,Angela Hernandez,19300,presidente bernardes,SP
